text,date,channel,message_id
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `7767355911` | @minibro72 ⚠ [Доказательства](https://t.me/GID_Proof/8290) 🔗 [Android](tg://openmessage?user_id=7767355911) / [Apple](https://t.me/@id7767355911) **ID** `7473121544` | @iwilldieforher ⚠ [Доказательства](https://t.me/GID_Proof/8296) 🔗 [Android](tg://openmessage?user_id=7473121544) / [Apple](https://t.me/@id7473121544) **ID** `5550125841` | @Monst1r5 ⚠ [Доказательства](https://t.me/GID_Proof/8308) 🔗 [Android](tg://openmessage?user_id=5550125841) / [Apple](https://t.me/@id5550125841) **ID** `6237354945` | @SSGKO ⚠ [Доказательства](https://t.me/GID_Proof/8308) 🔗 [Android](tg://openmessage?user_id=6237354945) / [Apple](https://t.me/@id6237354945) **ID** `5215509959` | @Ohyesohcool ⚠ [Доказательства](https://t.me/GID_Proof/8317) 🔗 [Android](tg://openmessage?user_id=5215509959) / [Apple](https://t.me/@id5215509959) **ID** `7684896300` | @ksinonam ⚠ [Доказательства](https://t.me/GID_Proof/8320) 🔗 [Android](tg://openmessage?user_id=7684896300) / [Apple](https://t.me/@id7684896300) **ID** `6879522062` | @emogarant ⚠ [Доказательства](https://t.me/GID_Proof/8324) 🔗 [Android](tg://openmessage?user_id=6879522062) / [Apple](https://t.me/@id6879522062) **ID** `6785240650` | @Sell_star14 ⚠ [Доказательства](https://t.me/GID_Proof/8333) 🔗 [Android](tg://openmessage?user_id=6785240650) / [Apple](https://t.me/@id6785240650) **ID** `1377742164` | @S_ARESTOVAN_S ⚠ [Доказательства](https://t.me/GID_Proof/8342) 🔗 [Android](tg://openmessage?user_id=1377742164) / [Apple](https://t.me/@id1377742164) **ID** `7538963295` | @Sonxnsps ⚠ [Доказательства](https://t.me/GID_Proof/8347) 🔗 [Android](tg://openmessage?user_id=7538963295) / [Apple](https://t.me/@id7538963295)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-20 23:32:12,GID_ScamBase,187
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `7731954509` | @SKYPPoDarK ⚠ [Доказательства](https://t.me/GID_Proof/8224) 🔗 [Android](tg://openmessage?user_id=7731954509) / [Apple](https://t.me/@id7731954509) **ID** `5173234574` | @stusywy76 ⚠ [Доказательства](https://t.me/GID_Proof/8228) 🔗 [Android](tg://openmessage?user_id=5173234574) / [Apple](https://t.me/@id5173234574) **ID** `7813013524` | @avetetris ⚠ [Доказательства](https://t.me/GID_Proof/8235) 🔗 [Android](tg://openmessage?user_id=7813013524) / [Apple](https://t.me/@id7813013524) **ID** `2012979340` | @faxx_garant ⚠ [Доказательства](https://t.me/GID_Proof/8240) 🔗 [Android](tg://openmessage?user_id=2012979340) / [Apple](https://t.me/@id2012979340) **ID** `8129307384` | @Alexander_Kurilenka ⚠ [Доказательства](https://t.me/GID_Proof/8249) 🔗 [Android](tg://openmessage?user_id=8129307384) / [Apple](https://t.me/@id8129307384) **ID** `7685144157` | @tankas88 ⚠ [Доказательства](https://t.me/GID_Proof/8255) 🔗 [Android](tg://openmessage?user_id=7685144157) / [Apple](https://t.me/@id7685144157) **ID** `5729777621` | @ahmed_AFX ⚠ [Доказательства](https://t.me/GID_Proof/8259) 🔗 [Android](tg://openmessage?user_id=5729777621) / [Apple](https://t.me/@id5729777621) **ID** `7320869594` ⚠ [Доказательства](https://t.me/GID_Proof/8259) 🔗 [Android](tg://openmessage?user_id=7320869594) / [Apple](https://t.me/@id7320869594) **ID** `5518261435` | @maliwap ⚠ [Доказательства](https://t.me/GID_Proof/8259) 🔗 [Android](tg://openmessage?user_id=5518261435) / [Apple](https://t.me/@id5518261435) **ID** `5570162365` | @famebIessed ⚠ [Доказательства](https://t.me/GID_Proof/8286) 🔗 [Android](tg://openmessage?user_id=5570162365) / [Apple](https://t.me/@id5570162365)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-20 23:32:10,GID_ScamBase,186
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `1278779241` | @Lamen4 ⚠ [Доказательства](https://t.me/GID_Proof/8199) 🔗 [Android](tg://openmessage?user_id=1278779241) / [Apple](https://t.me/@id1278779241) **ID** `6715407526` ⚠ [Доказательства](https://t.me/GID_Proof/8214)  🔗 [Android](tg://openmessage?user_id=6715407526) / [Apple](https://t.me/@id6715407526) **ID** `1153593747` | @ama_burj ⚠ [Доказательства](https://t.me/GID_Proof/8144) 🔗 [Android](tg://openmessage?user_id=1153593747) / [Apple](https://t.me/@id1153593747) **ID** `8033063272` | @termiteee_zov ⚠ [Доказательства](https://t.me/GID_Proof/8150) 🔗 [Android](tg://openmessage?user_id=8033063272) / [Apple](https://t.me/@id8033063272) **ID** `7014605693` | @gangsterevgeniy ⚠ [Доказательства](https://t.me/GID_Proof/8158) 🔗 [Android](tg://openmessage?user_id=7014605693) / [Apple](https://t.me/@id7014605693) **ID** `5357656327` | @Knxxxxxxxx ⚠ [Доказательства](https://t.me/GID_Proof/8167) 🔗 [Android](tg://openmessage?user_id=5357656327) / [Apple](https://t.me/@id5357656327) **ID** `1635664828` | @HE3AKOH0 ⚠ [Доказательства](https://t.me/GID_Proof/8176) 🔗 [Android](tg://openmessage?user_id=1635664828) / [Apple](https://t.me/@id1635664828) **ID** `7562911504` | @TravomanSerega ⚠ [Доказательства](https://t.me/GID_Proof/8180) 🔗 [Android](tg://openmessage?user_id=7562911504) / [Apple](https://t.me/@id7562911504) **ID** `7863061314` | @pailset ⚠ [Доказательства](https://t.me/GID_Proof/8185) 🔗 [Android](tg://openmessage?user_id=7863061314) / [Apple](https://t.me/@id7863061314)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-20 23:32:08,GID_ScamBase,185
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `8117403098` | @kingofraize ⚠ [Доказательства](https://t.me/GID_Proof/8088) 🔗 [Android](tg://openmessage?user_id=8117403098) / [Apple](https://t.me/@id8117403098) **ID** `1061845839` ⚠ [Доказательства](https://t.me/GID_Proof/8095) 🔗 [Android](tg://openmessage?user_id=1061845839) / [Apple](https://t.me/@id1061845839) **ID** `7939896063` ⚠ [Доказательства](https://t.me/GID_Proof/8100) 🔗 [Android](tg://openmessage?user_id=7939896063) / [Apple](https://t.me/@id7939896063) **ID** `7869895386` | @MUHUCT3PCTBO_MOCKBbl ⚠ [Доказательства](https://t.me/GID_Proof/8106) 🔗 [Android](tg://openmessage?user_id=7869895386) / [Apple](https://t.me/@id7869895386) **ID** `5138976894` | @Zzffggi ⚠ [Доказательства](https://t.me/GID_Proof/8110) 🔗 [Android](tg://openmessage?user_id=5138976894) / [Apple](https://t.me/@id5138976894) **ID** `7981200770` | @kdprokhorov ⚠ [Доказательства](https://t.me/GID_Proof/8113) 🔗 [Android](tg://openmessage?user_id=7981200770) / [Apple](https://t.me/@id7981200770) **ID** `7905422845` | @GlD_garantl ⚠ ФЕЙК 🔗 [Android](tg://openmessage?user_id=7905422845) / [Apple](https://t.me/@id7905422845) **ID** `7867574303` | @mskMerc ⚠ [Доказательства](https://t.me/GID_Proof/8116) 🔗 [Android](tg://openmessage?user_id=7867574303) / [Apple](https://t.me/@id7867574303) **ID** `7080609194` | @Jaaallls ⚠ [Доказательства](https://t.me/GID_Proof/8120) 🔗 [Android](tg://openmessage?user_id=7080609194) / [Apple](https://t.me/@id7080609194) **ID** `6151716649` | @rammsow ⚠ [Доказательства](https://t.me/GID_Proof/8124) 🔗 [Android](tg://openmessage?user_id=6151716649) / [Apple](https://t.me/@id6151716649)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-20 23:32:06,GID_ScamBase,184
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `7617126248` | @Marivanaa9 ⚠ [Доказательства](https://t.me/GID_Proof/8036) 🔗 [Android](tg://openmessage?user_id=7617126248) / [Apple](https://t.me/@id7617126248) **ID** `7733470052` ⚠ [Доказательства](https://t.me/GID_Proof/8042) 🔗 [Android](tg://openmessage?user_id=7733470052) / [Apple](https://t.me/@id7733470052) **ID** `7346490504` | @HolaNFT ⚠ [Доказательства](https://t.me/GID_Proof/8042) 🔗 [Android](tg://openmessage?user_id=7346490504) / [Apple](https://t.me/@id7346490504) **ID** `7248472541` | @kaariinnaa11 ⚠ [Доказательства](https://t.me/GID_Proof/8049) 🔗 [Android](tg://openmessage?user_id=7248472541) / [Apple](https://t.me/@id7248472541) **ID** `7364680754` | @teuywqw ⚠ [Доказательства](https://t.me/GID_Proof/8058) 🔗 [Android](tg://openmessage?user_id=7364680754) / [Apple](https://t.me/@id7364680754) **ID** `7897388619` | @userxx161 ⚠ [Доказательства](https://t.me/GID_Proof/8069) 🔗 [Android](tg://openmessage?user_id=7897388619) / [Apple](https://t.me/@id7897388619) **ID** `7406012657` | @kahluuu ⚠ [Доказательства](https://t.me/GID_Proof/8076) 🔗 [Android](tg://openmessage?user_id=7406012657) / [Apple](https://t.me/@id7406012657) **ID** `6666957027` | @trapreyebet ⚠ [Доказательства](https://t.me/GID_Proof/8080) 🔗 [Android](tg://openmessage?user_id=6666957027) / [Apple](https://t.me/@id6666957027) **ID** `7146511871` | @Karent04 ⚠ [Доказательства](https://t.me/GID_Proof/8084) 🔗 [Android](tg://openmessage?user_id=7146511871) / [Apple](https://t.me/@id7146511871)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-20 23:32:04,GID_ScamBase,183
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `7030746931` | @soldatlk ⚠ ФЕЙК 🔗 [Android](tg://openmessage?user_id=7030746931) / [Apple](https://t.me/@id7030746931) **ID** `7350492575` | @OextraO ⚠ [Доказательства](https://t.me/GID_Proof/7998) 🔗 [Android](tg://openmessage?user_id=7350492575) / [Apple](https://t.me/@id7350492575) **ID** `7536060285` | @khanv_garant ⚠ ФЕЙК 🔗 [Android](tg://openmessage?user_id=7536060285) / [Apple](https://t.me/@id7536060285) **ID** `6437323678` ⚠ [Доказательства](https://t.me/GID_Proof/8005) 🔗 [Android](tg://openmessage?user_id=6437323678) / [Apple](https://t.me/@id6437323678) **ID** `1438826299` | @milissk ⚠ [Доказательства](https://t.me/GID_Proof/8009) 🔗 [Android](tg://openmessage?user_id=1438826299) / [Apple](https://t.me/@id1438826299) **ID** `6762122913` | @slatesti ⚠ [Доказательства](https://t.me/GID_Proof/8014) 🔗 [Android](tg://openmessage?user_id=6762122913) / [Apple](https://t.me/@id6762122913) **ID** `818213343` | @lexin888 ⚠ [Доказательства](https://t.me/GID_Proof/8021) 🔗 [Android](tg://openmessage?user_id=818213343) / [Apple](https://t.me/@id818213343) **ID** `1342710725` | @iwantesoul ⚠ [Доказательства](https://t.me/GID_Proof/8026) 🔗 [Android](tg://openmessage?user_id=1342710725) / [Apple](https://t.me/@id1342710725) **ID** `5791711522` ⚠ [Доказательства](https://t.me/GID_Proof/8030) 🔗 [Android](tg://openmessage?user_id=5791711522) / [Apple](https://t.me/@id5791711522) **ID** `7687594250` | @mice9pls ⚠ [Доказательства](https://t.me/GID_Proof/8032) 🔗 [Android](tg://openmessage?user_id=7687594250) / [Apple](https://t.me/@id7687594250)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-20 23:32:02,GID_ScamBase,182
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `1558844321` | @OHA_MHECOCET ⚠ [Доказательства](https://t.me/GID_Proof/7915) 🔗 [Android](tg://openmessage?user_id=1558844321) / [Apple](https://t.me/@id1558844321) **ID** `7881051418` ⚠ [Доказательства](https://t.me/GID_Proof/7922) 🔗 [Android](tg://openmessage?user_id=7881051418) / [Apple](https://t.me/@id7881051418) **ID** `754671958` | @Gdpskasvd ⚠ [Доказательства](https://t.me/GID_Proof/7926) 🔗 [Android](tg://openmessage?user_id=754671958) / [Apple](https://t.me/@id754671958) **ID** `7728717104` ⚠ [Доказательства](https://t.me/GID_Proof/7932) 🔗 [Android](tg://openmessage?user_id=7728717104) / [Apple](https://t.me/@id7728717104) **ID** `1076922227` | @ruinmymentally ⚠ [Доказательства](https://t.me/GID_Proof/7938) 🔗 [Android](tg://openmessage?user_id=1076922227) / [Apple](https://t.me/@id1076922227) **ID** `969492707` | @CrashSteel ⚠ [Доказательства](https://t.me/GID_Proof/7942) 🔗 [Android](tg://openmessage?user_id=969492707) / [Apple](https://t.me/@id969492707) **ID** `1469563978` | @M1R995 ⚠ [Доказательства](https://t.me/GID_Proof/7966) 🔗 [Android](tg://openmessage?user_id=1469563978) / [Apple](https://t.me/@id1469563978) **ID** `1538309790` ⚠ [Доказательства](https://t.me/GID_Proof/7980) 🔗 [Android](tg://openmessage?user_id=1538309790) / [Apple](https://t.me/@id1538309790) **ID** `5867475072` | @Pipukaad ⚠ [Доказательства](https://t.me/GID_Proof/7980) 🔗 [Android](tg://openmessage?user_id=5867475072) / [Apple](https://t.me/@id5867475072) **ID** `2104739101` ⚠ [Доказательства](https://t.me/GID_Proof/7995) 🔗 [Android](tg://openmessage?user_id=2104739101) / [Apple](https://t.me/@id2104739101)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-20 23:32:00,GID_ScamBase,181
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `8053344856` | @doksisq ⚠ [Доказательства](https://t.me/GID_Proof/7837) 🔗 [Android](tg://openmessage?user_id=8053344856) / [Apple](https://t.me/@id8053344856) **ID** `7505832298` | @Kertyre6i4 ⚠ [Доказательства](https://t.me/GID_Proof/7842) 🔗 [Android](tg://openmessage?user_id=7505832298) / [Apple](https://t.me/@id7505832298) **ID** `165075736` | @podiebish ⚠ [Доказательства](https://t.me/GID_Proof/7846) 🔗 [Android](tg://openmessage?user_id=165075736) / [Apple](https://t.me/@id165075736) **ID** `8071957405` | @Yappymaoo ⚠ [Доказательства](https://t.me/GID_Proof/7847) 🔗 [Android](tg://openmessage?user_id=8071957405) / [Apple](https://t.me/@id8071957405) **ID** `139341762` ⚠ [Доказательства](https://t.me/GID_Proof/7854) 🔗 [Android](tg://openmessage?user_id=139341762) / [Apple](https://t.me/@id139341762) **ID** `1006548130` ⚠ [Доказательства](https://t.me/GID_Proof/7862) 🔗 [Android](tg://openmessage?user_id=1006548130) / [Apple](https://t.me/@id1006548130) **ID** `8139306297` ⚠ [Доказательства](https://t.me/GID_Proof/7862) 🔗 [Android](tg://openmessage?user_id=8139306297) / [Apple](https://t.me/@id8139306297) **ID** `8092298571` | @garant_kataev ⚠ [Доказательства](https://t.me/GID_Proof/7869) 🔗 [Android](tg://openmessage?user_id=8092298571) / [Apple](https://t.me/@id8092298571) **ID** `431752436` | @akasha_pro ⚠ [Доказательства](https://t.me/GID_Proof/7870) 🔗 [Android](tg://openmessage?user_id=431752436) / [Apple](https://t.me/@id431752436) **ID** `6390352946` ⚠ [Доказательства](https://t.me/GID_Proof/7900) 🔗 [Android](tg://openmessage?user_id=6390352946) / [Apple](https://t.me/@id6390352946)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-20 23:31:58,GID_ScamBase,180
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `7719104938` ⚠ [Доказательства](https://t.me/GID_Proof/8411) 🔗 [Android](tg://openmessage?user_id=7719104938) / [Apple](https://t.me/@id7719104938) **ID** `7198779546` ⚠ [Доказательства](https://t.me/GID_Proof/8415) 🔗 [Android](tg://openmessage?user_id=7198779546) / [Apple](https://t.me/@id7198779546) **ID** `7184090698` | @mya_uka1 ⚠ ФЕЙК 🔗 [Android](tg://openmessage?user_id=7184090698) / [Apple](https://t.me/@id7184090698) **ID** `8136508583` | @Ots_pipl ⚠ [Доказательства](https://t.me/GID_Proof/8418) 🔗 [Android](tg://openmessage?user_id=8136508583) / [Apple](https://t.me/@id8136508583) **ID** `7516203243` ⚠ [Доказательства](https://t.me/GID_Proof/8425) 🔗 [Android](tg://openmessage?user_id=7516203243) / [Apple](https://t.me/@id7516203243) **ID** `1363777268` | @dinaivaw ⚠ [Доказательства](https://t.me/GID_Proof/8428) 🔗 [Android](tg://openmessage?user_id=1363777268) / [Apple](https://t.me/@id1363777268) **ID** `7713872979` | @hotelusa ⚠ [Доказательства](https://t.me/GID_Proof/8433) 🔗 [Android](tg://openmessage?user_id=7713872979) / [Apple](https://t.me/@id7713872979) **ID** `7083286451` | 7083286451 ⚠ [Доказательства](https://t.me/GID_Proof/8436) 🔗 [Android](tg://openmessage?user_id=7083286451) / [Apple](https://t.me/@id7083286451) **ID** `8160295626` | @Jedoa ⚠ [Доказательства](https://t.me/GID_Proof/8448) 🔗 [Android](tg://openmessage?user_id=8160295626) / [Apple](https://t.me/@id8160295626) **ID** `120590813` | @soideal ⚠ [Доказательства](https://t.me/GID_Proof/8457) 🔗 [Android](tg://openmessage?user_id=120590813) / [Apple](https://t.me/@id120590813)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-20 23:31:12,GID_ScamBase,179
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `7256303844` | @mazt1z ⚠ [Доказательства](https://t.me/GID_Proof/7786) 🔗 [Android](tg://openmessage?user_id=7256303844) / [Apple](https://t.me/@id7256303844) **ID** `7999505868` | @sqwerteee ⚠ [Доказательства](https://t.me/GID_Proof/7794) 🔗 [Android](tg://openmessage?user_id=7999505868) / [Apple](https://t.me/@id7999505868) **ID** `6980796634` | @contryFT ⚠ [Доказательства](https://t.me/GID_Proof/7798) 🔗 [Android](tg://openmessage?user_id=6980796634) / [Apple](https://t.me/@id6980796634) **ID** `6941263047` | @genocid3s ⚠ [Доказательства](https://t.me/GID_Proof/7805) 🔗 [Android](tg://openmessage?user_id=6941263047) / [Apple](https://t.me/@id6941263047) **ID** `7085456475` | @Alink0hertle ⚠ [Доказательства](https://t.me/GID_Proof/7809) 🔗 [Android](tg://openmessage?user_id=7085456475) / [Apple](https://t.me/@id7085456475) **ID** `1916790095` | @bogosl0vlen ⚠ [Доказательства](https://t.me/GID_Proof/7814) 🔗 [Android](tg://openmessage?user_id=1916790095) / [Apple](https://t.me/@id1916790095) **ID** `7819363059` ⚠ [Доказательства](https://t.me/GID_Proof/7818) 🔗 [Android](tg://openmessage?user_id=7819363059) / [Apple](https://t.me/@id7819363059) **ID** `6656180697` | @q119p1 ⚠ [Доказательства](https://t.me/GID_Proof/7821) 🔗 [Android](tg://openmessage?user_id=6656180697) / [Apple](https://t.me/@id6656180697) **ID** `1458451053` | @xv_offical ⚠ [Доказательства](https://t.me/GID_Proof/7825) 🔗 [Android](tg://openmessage?user_id=1458451053) / [Apple](https://t.me/@id1458451053) **ID** `6780455058` | @anonimnostr ⚠ [Доказательства](https://t.me/GID_Proof/7830) 🔗 [Android](tg://openmessage?user_id=6780455058) / [Apple](https://t.me/@id6780455058)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-20 16:45:38,GID_ScamBase,178
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `7489833789` | @ggfuce ⚠ [Доказательства](https://t.me/GID_Proof/7739) 🔗 [Android](tg://openmessage?user_id=7489833789) / [Apple](https://t.me/@id7489833789) **ID** `7805749905` | @altbkl ⚠ [Доказательства](https://t.me/GID_Proof/7743) 🔗 [Android](tg://openmessage?user_id=7805749905) / [Apple](https://t.me/@id7805749905) **ID** `8135930420` ⚠ [Доказательства](https://t.me/GID_Proof/7747) 🔗 [Android](tg://openmessage?user_id=8135930420) / [Apple](https://t.me/@id8135930420) **ID** `7252369275` | @vk_mefu ⚠ [Доказательства](https://t.me/GID_Proof/7750) 🔗 [Android](tg://openmessage?user_id=7252369275) / [Apple](https://t.me/@id7252369275) **ID** `7331279164` | @mefu_twink ⚠ [Доказательства](https://t.me/GID_Proof/7750) 🔗 [Android](tg://openmessage?user_id=7331279164) / [Apple](https://t.me/@id7331279164) **ID** `6457068697` | @gudgarant ⚠ ФЕЙК 🔗 [Android](tg://openmessage?user_id=6457068697) / [Apple](https://t.me/@id6457068697) **ID** `1120967538` | @weixin_ru ⚠ [Доказательства](https://t.me/GID_Proof/7761) 🔗 [Android](tg://openmessage?user_id=1120967538) / [Apple](https://t.me/@id1120967538) **ID** `5143108706` ⚠ [Доказательства](https://t.me/GID_Proof/7765) 🔗 [Android](tg://openmessage?user_id=5143108706) / [Apple](https://t.me/@id5143108706) **ID** `7996024812` | @BusyTag ⚠ [Доказательства](https://t.me/GID_Proof/7775) 🔗 [Android](tg://openmessage?user_id=7996024812) / [Apple](https://t.me/@id7996024812) **ID** `7178506709` | @guapcold ⚠ [Доказательства](https://t.me/GID_Proof/7779) 🔗 [Android](tg://openmessage?user_id=7178506709) / [Apple](https://t.me/@id7178506709)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-20 12:36:13,GID_ScamBase,177
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `7213403302` | @GARANT_WERTY ⚠ [Доказательства](https://t.me/GID_Proof/7698) 🔗 [Android](tg://openmessage?user_id=7213403302) / [Apple](https://t.me/@id7213403302) **ID** `6272936162` | @DenTalip ⚠ [Доказательства](https://t.me/GID_Proof/7703) 🔗 [Android](tg://openmessage?user_id=6272936162) / [Apple](https://t.me/@id6272936162) **ID** `7316508040` | @Sudhfbtvct ⚠ [Доказательства](https://t.me/GID_Proof/7707) 🔗 [Android](tg://openmessage?user_id=7316508040) / [Apple](https://t.me/@id7316508040) **ID** `1554406551` | @REZOHAHC ⚠ [Доказательства](https://t.me/GID_Proof/7713) 🔗 [Android](tg://openmessage?user_id=1554406551) / [Apple](https://t.me/@id1554406551) **ID** `7773293225` | @fullwalkerr ⚠ [Доказательства](https://t.me/GID_Proof/5191) 🔗 [Android](tg://openmessage?user_id=7773293225) / [Apple](https://t.me/@id7773293225) **ID** `1697900096` | @Birchtreesrow ⚠ [Доказательства](https://t.me/GID_Proof/7716) 🔗 [Android](tg://openmessage?user_id=1697900096) / [Apple](https://t.me/@id1697900096) **ID** `6467289150` | @otabekovichali ⚠ [Доказательства](https://t.me/GID_Proof/7729) 🔗 [Android](tg://openmessage?user_id=6467289150) / [Apple](https://t.me/@id6467289150) **ID** `5606189613` ⚠ [Доказательства](https://t.me/GID_Proof/7732) 🔗 [Android](tg://openmessage?user_id=5606189613) / [Apple](https://t.me/@id5606189613) **ID** `7581840381` | @g1d_garant781 ⚠ ФЕЙК 🔗 [Android](tg://openmessage?user_id=7581840381) / [Apple](https://t.me/@id7581840381) **ID** `6980796634` | @contryFT ⚠ [Доказательства](https://t.me/GID_Proof/7735) 🔗 [Android](tg://openmessage?user_id=6980796634) / [Apple](https://t.me/@id6980796634)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-20 08:32:17,GID_ScamBase,176
"⚠️ **Осторожно, мошенники! **🤡🤡  **ID** `7991104945` | @tggramr ⚠ ФЕЙК 🔗 [Android](tg://openmessage?user_id=7991104945) / [Apple](https://t.me/@id7991104945) **ID** `7213484188` | @w2cvv ⚠ [Доказательства](https://t.me/GID_Proof/7655) 🔗 [Android](tg://openmessage?user_id=7213484188) / [Apple](https://t.me/@id7213484188) **ID** `7079065190` | @Lovealinka1 ⚠ [Доказательства](https://t.me/GID_Proof/7659) 🔗 [Android](tg://openmessage?user_id=7079065190) / [Apple](https://t.me/@id7079065190) **ID** `43557940` | @xddrk ⚠ [Доказательства](https://t.me/GID_Proof/7664) 🔗 [Android](tg://openmessage?user_id=43557940) / [Apple](https://t.me/@id43557940) **ID** `7937578097` | @xxxmvxx ⚠ [Доказательства](https://t.me/GID_Proof/7675) 🔗 [Android](tg://openmessage?user_id=7937578097) / [Apple](https://t.me/@id7937578097) **ID** `7767048531` | @kehha ⚠ [Доказательства](https://t.me/GID_Proof/7675) 🔗 [Android](tg://openmessage?user_id=7767048531) / [Apple](https://t.me/@id7767048531) **ID** `6676785622` | @zoloo2004ivan ⚠ [Доказательства](https://t.me/GID_Proof/7683) 🔗 [Android](tg://openmessage?user_id=6676785622) / [Apple](https://t.me/@id6676785622) **ID** `5221952682` | @cryptocartie ⚠ [Доказательства](https://t.me/GID_Proof/7687) 🔗 [Android](tg://openmessage?user_id=5221952682) / [Apple](https://t.me/@id5221952682) **ID** `782224632` | @andrei_belora ⚠ [Доказательства](https://t.me/GID_Proof/7695) 🔗 [Android](tg://openmessage?user_id=782224632) / [Apple](https://t.me/@id782224632) **ID** `1898178624` | @tggrram ⚠ ФЕЙК 🔗 [Android](tg://openmessage?user_id=1898178624) / [Apple](https://t.me/@id1898178624)  [**GID Anti-Scam Bot **](https://t.me/gidbanbot)** **[**База общения GID**](https://t.me/GID_Baza)** **[**Скам База | Мошенники**](https://t.me/GID_ScamBase)",2025-02-19 16:34:02,GID_ScamBase,175
